label,zcr,cent,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10
overhead,0.3533528645833333,4234.625984682477,-219.8725128173828,-20.680740356445312,-38.56724548339844,23.07136344909668,-35.588626861572266,-9.799216270446777,-18.731761932373047,-9.609718322753906,-14.361270904541016,-11.785837173461914
overhead,0.2873394845545977,3894.942964856531,-311.7270812988281,-6.100273609161377,-38.57627487182617,38.24168395996094,-19.27902603149414,-6.119229793548584,-1.4632271528244019,-5.092535018920898,-7.573363780975342,3.8351476192474365
overhead,0.24717133620689655,3422.2075097679995,-225.2913360595703,14.861756324768066,-37.130218505859375,48.42616271972656,-14.7491455078125,0.26970037817955017,-15.721423149108887,-9.93045711517334,-8.960113525390625,8.191311836242676
overhead,0.3121576418821839,3747.7455951392353,-195.4040985107422,10.825258255004883,-47.82145309448242,19.10072135925293,-51.83232498168945,-15.433828353881836,-14.038475036621094,6.935123920440674,-2.14819598197937,1.4444239139556885
overhead,0.2597375628591954,3174.771952123148,-145.64097595214844,34.15721130371094,-52.57969665527344,46.667884826660156,-38.516143798828125,-8.289286613464355,-28.70259666442871,-22.635818481445312,-32.96941375732422,-1.9936174154281616
overhead,0.46333961925287354,5433.475395263528,-202.82144165039062,-47.27206802368164,4.243727207183838,18.38121223449707,-28.65776252746582,-11.438960075378418,-9.724105834960938,-10.298094749450684,-11.729702949523926,5.047873020172119
overhead,0.36735587284482757,4296.4577104341715,-302.4099426269531,-5.782962799072266,-33.59505081176758,0.3939987123012543,-50.93366622924805,4.065954685211182,-2.0342063903808594,15.096845626831055,-5.294240951538086,-2.3815526962280273
overhead,0.3632195132902299,4312.325533608716,-240.80606079101562,-26.136926651000977,-49.24032974243164,20.23057746887207,-46.30109405517578,-17.742799758911133,-29.52797508239746,-18.246435165405273,-18.93429946899414,-0.1324758380651474
overhead,0.21140333153735633,2863.593431326078,-353.9959411621094,47.092369079589844,-54.514530181884766,7.308969974517822,-18.40357780456543,-17.19373321533203,-17.343067169189453,-4.46750020980835,-8.150583267211914,22.401975631713867
overhead,0.4259327855603448,5081.602057013935,-152.50074768066406,-45.13913345336914,-12.345450401306152,23.61343002319336,-27.50948715209961,-14.512105941772461,-16.392898559570312,-12.904128074645996,-15.150291442871094,3.7498557567596436
overhead,0.20420258620689655,3029.3533956706524,-351.1341857910156,56.51909255981445,-44.93351364135742,10.78232192993164,-21.970264434814453,-2.5096731185913086,-20.062406539916992,-1.3904246091842651,-6.391604900360107,-1.8088352680206299
overhead,0.32690149066091956,4220.892330769725,-250.1588134765625,-35.819580078125,-75.52838134765625,-14.645838737487793,-10.328953742980957,14.779109001159668,12.146341323852539,11.58005428314209,-10.363598823547363,-5.624969482421875
overhead,0.31794405531609193,4060.680579341485,-179.2317657470703,-15.840736389160156,-42.7652587890625,30.073200225830078,-27.076642990112305,-0.982490599155426,-15.027963638305664,-13.829789161682129,-20.251174926757812,-2.3434064388275146
overhead,0.31477303340517243,3691.731940029227,-149.11936950683594,21.145610809326172,-24.18973159790039,42.13518524169922,-24.142484664916992,3.0504937171936035,-17.96337890625,-3.646226167678833,-0.5355313420295715,-1.7512850761413574
overhead,0.2751380657327586,3360.5859155419053,-242.2867889404297,14.075031280517578,-93.7422103881836,33.25959396362305,-41.117454528808594,-18.42401123046875,-22.17955780029297,-11.793561935424805,-11.186829566955566,0.19241593778133392
overhead,0.2268824084051724,3095.4565648256275,-297.9352722167969,66.10150909423828,-18.278844833374023,14.106654167175293,-20.454652786254883,2.4853219985961914,-11.142133712768555,12.426111221313477,9.466565132141113,0.7608550786972046
overhead,0.24990458872126436,3224.8393387631118,-301.6446228027344,34.272274017333984,-78.46942138671875,12.565661430358887,-33.33460998535156,-22.389726638793945,-20.047332763671875,-10.661706924438477,-5.109394073486328,12.972779273986816
overhead,0.34777411099137934,4012.380762665129,-179.78976440429688,-14.117037773132324,-77.98602294921875,28.060108184814453,-35.00953674316406,6.3648786544799805,-14.994903564453125,1.6101685762405396,-12.149965286254883,13.10612678527832
overhead,0.35180944683908044,4118.635952065537,-145.8827362060547,-12.198016166687012,-48.69927978515625,28.370891571044922,-41.94944763183594,-8.497044563293457,-21.951797485351562,0.8090136051177979,0.40386277437210083,1.3000327348709106
overhead,0.22039444145114942,3038.198976304676,-189.7095489501953,45.88026809692383,-60.408512115478516,45.296051025390625,-16.03909683227539,-2.3153436183929443,-4.763088703155518,-5.551483631134033,-7.775940418243408,3.196988105773926
overhead,0.20000448994252873,3507.636996958906,-518.4010009765625,23.75684356689453,-8.947577476501465,31.465578079223633,-4.549510955810547,5.439337730407715,2.7886857986450195,2.734788417816162,0.41026008129119873,7.9654974937438965
overhead,0.2499438757183908,3377.2697697786657,-157.39505004882812,37.16775894165039,-24.145238876342773,31.85419273376465,-28.36318016052246,-9.383516311645508,-19.349365234375,-8.737923622131348,-9.371236801147461,2.0768702030181885
overhead,0.2771192528735632,3354.3286080970815,-230.1616668701172,16.012041091918945,-94.73519134521484,34.684852600097656,-39.1016731262207,-15.728200912475586,-23.211185455322266,-10.540119171142578,-12.40903377532959,-0.3255133628845215
overhead,0.3280969378591954,3800.732967971587,-150.0398406982422,0.18978697061538696,-83.10675048828125,29.43089485168457,-36.44963073730469,8.86064338684082,-16.667510986328125,-3.860828161239624,-15.442767143249512,10.192917823791504
overhead,0.3183088631465517,3723.020241702868,-162.7661590576172,19.371999740600586,-45.053977966308594,39.64230728149414,-34.28984069824219,-2.444133996963501,-16.92682456970215,-11.042675018310547,-4.829314708709717,4.36613655090332
overhead,0.2716976472701149,3356.667431395404,-105.09664916992188,26.563064575195312,-50.130897521972656,40.176605224609375,-35.62419891357422,-15.064385414123535,-18.27471923828125,-14.645317077636719,-21.959365844726562,-3.6290953159332275
overhead,0.2916498293821839,3477.968964338547,-292.7229919433594,3.324585199356079,-88.53173065185547,34.80588150024414,-37.50700378417969,-4.728549480438232,-23.093002319335938,-10.57296371459961,-9.824136734008789,-1.474413275718689
overhead,0.33182359015804597,4024.272528383421,-131.52780151367188,-7.993233680725098,-37.637474060058594,41.98045349121094,-31.491182327270508,-0.16665729880332947,-28.66666603088379,-10.95576000213623,-19.643489837646484,0.3098294138908386
overhead,0.28209186422413796,3822.950271957723,-500.1072998046875,21.252042770385742,-1.517133355140686,25.947511672973633,-11.24759292602539,6.5818657875061035,-0.3123120367527008,1.216509461402893,4.976169109344482,4.90602445602417
overhead,0.19020519037356323,2630.7920866413224,-356.8584899902344,72.010498046875,-60.51974868774414,11.600481033325195,-8.096481323242188,13.690993309020996,-1.1284067630767822,5.734498977661133,7.200311660766602,17.562450408935547
